defence_3.3-87;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-88;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-89;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-90;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-91;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-92;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-93;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-94;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-95;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-96;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-97;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-98;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-99;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-100;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-101;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-102;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-103;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-104;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-105;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-106;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-107;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-108;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-109;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-110;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-111;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-112;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-113;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-114;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-115;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-116;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-117;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-118;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-119;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-120;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-121;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-122;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-123;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-124;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-125;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-126;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-127;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-128;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-129;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-130;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-131;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-132;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-133;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-134;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-135;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-136;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-137;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-138;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-139;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-140;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-141;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-142;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-143;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-144;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-145;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-146;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-147;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-148;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-149;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-150;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-151;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-152;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-153;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-154;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-155;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-156;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-157;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-158;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-159;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-160;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-161;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-162;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-163;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-164;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-165;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-166;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-167;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-168;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-169;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-170;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-171;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-172;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-173;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-174;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-175;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-176;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-177;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-178;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-179;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-180;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-181;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-182;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-183;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-184;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-185;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-186;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-187;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-188;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-189;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-190;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-191;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-192;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-193;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-194;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-195;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-196;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-197;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-198;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-199;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-200;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-201;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-202;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-203;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-204;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-205;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-206;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-207;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-208;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-209;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-210;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-211;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-212;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-213;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-214;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-215;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-216;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-217;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-218;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-219;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-220;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-221;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-222;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-223;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-224;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-225;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-226;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-227;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-228;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-229;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-230;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-231;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-232;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-233;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-234;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-235;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-236;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-237;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-238;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-239;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-240;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-241;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-242;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-243;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-244;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-245;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-246;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-247;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-248;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-249;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-250;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-251;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-252;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-253;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-254;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-255;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-256;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-257;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-258;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-259;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-260;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-261;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-262;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-263;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-264;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-265;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-266;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-267;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-268;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-269;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-270;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-271;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-272;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-273;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-274;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-275;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-276;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-277;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-278;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-279;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-280;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-281;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-282;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-283;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-284;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-285;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-286;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-287;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-288;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-289;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-290;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-291;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-292;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-293;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-294;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-295;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-296;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-297;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-298;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-299;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-300;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-301;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-302;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-303;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-304;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-305;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-306;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-307;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-308;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-309;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-310;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-311;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-312;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-313;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-314;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-315;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-316;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-317;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-318;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-319;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-320;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-321;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-322;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-323;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-324;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-325;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-326;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-327;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-328;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-329;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-330;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-331;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-332;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-333;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-334;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-335;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.3-336;§B+3 Attack +3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
